comment,label
"đóng gói sản phẩm rất đẹp và chắc chắn , phục vụ nhanh nhẹn còn chất lượng phải dùng mới bt dc . nói chung là ok",POS
vải rất mềm,POS
áo đẹp chất lượng vải mịn mát,POS
sp tốt lắm ạ,POS
nói chung từ giờ sẽ thành khách ruột của shop,NEU
đúng kiểu ulzang hàn quốc sang chảnh nên mình thíc lắm . ahi,POS
hàng chất lượng hơn giá sản phẩm nhak mọi người,POS
hơi to xíu nhưng e thích,POS
"đep , vừa ý , giao nhanh",POS
dáng áo không đẹp bằng áo sọc lần trước mình mua,NEU
dây tay áo hơi dài bạn ơi,NEG
nên cân nhắc khi mua,NEG
rất đáng tiền thời gian giao hàng rất nhanh shop phục vụ rất tốt chất lượng sản phẩm tuyệt vời áo đẹp lắm,POS
đàn xinh lắm,POS
chất lượng sản phẩm k ưng,NEG
áo đẹp hơn tưởng tượng,POS
chờ nhận hàng lâu mà nhận hàng thất vọng,NEU
ngoài trừ việc vãi hơi mỏng nhưng cũng ko sao,NEU
chất lượng sản phẩm tuyệt vời . vải mịn mặc đẹp rất ok,POS
sản phẩm tốt giao hàng nhanh chóng,POS
shop giao nhầm miếng thép đa năng,NEG
chất liệu ok so với giá,POS
"đóng gói sản phẩm rất đẹp và chắc chắn , chủ shop nhiệt tình thời gian giao hàng rất nhanh",POS
"hàng giao nhanh , đầy đủ phụ kiện , rất đáng tiền",POS
lan thu 2 mua .van ung ý lam luon .goi hang đẹp .chat luong sp tot,POS
sản phẩm tốt giao hàng đúng như hình,POS
chất lượng sản phẩm tuyệt vời . len mong hơi mỏng,POS
"đẹp , chất lượng , rất thích luôn",POS
"chất áo đẹp , lên dáng ok , mỗi tội mặc hơi ngứa 1 tí đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh",POS
"chất lượng sản phẩm tuyệt vời - shop dễ thương còn tặng quà cho mình nữa , tuy nhiên tóc mình rất ngắn hem cột tóc đc he",POS
"chất vải nhiều coton , hơi nóng và k đc mềm",NEG
sản phẩm tốt . nếu đường may đẹp hơn nữa sẽ rất tuyệt vời . giao hàng nhanh . phục vụ tốt,POS
vải nóng,NEG
ok lam,NEU
áo dễ thương lắm luôn với giao hàng siêu nhanh luôn,POS
"vải thuộc loại vải bóng , mặc nóng , dễ bám bụi , ren dễ bị xù",NEG
chật đùi,NEG
"chất vải đẹp , co giãn tốt , mặc vào thoải mái",POS
quần lót quá mỏng so với tưởng tượng,NEU
"chất vải mặc vào gây ngứa , dặm",NEG
"tay áo may hơi ẩu , mẫu giống hình",NEG
yên tâm và sẽ ủng hộ shop lâu dài,POS
cưng hết sức . ^ hết nơm nớp si nghĩ rồi,POS
"troi oi quan chip co dan 4 chieu mac nhu khong mac , da qua troi , cho 5 sao",POS
mong shop buôn may bán đắt,NEU
"chất liệu vải ok , đường may chắc chắn , vs giá 88k thì quá rẻ rồi",POS
khong co mau nau hay sao mà dao màu đen,NEU
rất biết cách làm hài lòng khách,POS
thời gian giao hàng nhanh thời gian giao hàng nhanh đáng đồng tiền,POS
đặt hôm qua,NEU
"mua 6 áo , mới giặt áo mầu đen , thấy vải hơi co so với mấy cái chưa giặt",NEU
san pham ok lm nha shop,POS
đóng gói đẹp nè,POS
"chất lượng sản phẩm tuyệt vời , lưng váy cứng mặc vào hơi ngứa",NEU
nhưng mình nghĩ có ngực mặc đẹp hơn,POS
dạng bọt dùng cũng khá tốn .dùng ko thích,NEG
đúng là tiền nào của đấy,POS
"tạm được , thời gian giao hàng lâu",NEU
rat ngon ạ cảm on a,POS
chất lượng sản phẩm rất kém bé tý ko giống như trong anh rất không đáng tiền,NEG
quần bị lỗi đường may một chút,NEG
chất lượng sản phẩm tuyệt vời thời gian giao hàng rất chậm rất không đáng tiền shop phục vụ kém chất lượng sản phẩm tạm được,POS
chỉ có túi nhỏ quá k dùng đc j,NEG
rẽ,POS
đặt màu đen thì giao màu trắng,NEG
mặc dù mua về để sửa win nhưng mà còn lỗi bên cạnh là máy bị hư pin rồi nên phải mua pin mới cài được,NEG
sản phẩm khá đẹp,NEU
áo khác 1 trời 1 vực thua luôn chất lượng sản phẩm kém,NEG
áo giống vs hình,NEU
"áo nhìn cũng được nhưng cái nơ ở cổ không đẹp cho lắm , còn lại là đẹp",POS
shope còn phải học lazada dài dài,NEG
nhưng bù lại mk ưng lắm ạ,POS
quần bầu mà kích thước nhỏ mặc chật cứng hơi khó chịu mình ko mặc nổi,NEG
cám ơn bạn chủ shop nhé,POS
"mọi ng tránh xa shop này đi nhé nếu cho sao thì một sao thì mình cững ko muốn cho shop . làm ăn quá tệ hại , lâij đi bán áo rách cho mình . vỉa thì nếu gắng gượng thì có thể chấp nhận đc cảnh báo nhé mọi ng",NEG
rất ngon nhưng mà theo em thì nên xé nhỏ khô lại,POS
ống tay hơi xấu nhưng tạm chấp nhận đk,NEU
"mình thuộc dạng gầy nhưng không bị rộng mà khá thoải mái , mỗi tội hơi ngắn và có mùi gì hơi khó chịu",POS
giày đẹp chất lượng tuyệt vời các bạn cứ yên tâm đặt hàng chỗ shop nha sẽ ủng hộ shop dài dài,POS
quá rộng với size s,NEG
sẽ ủng hộ shop dài dài thời gian giao hàng rất nhanh,POS
áo hơi hôi mùa vải,NEG
"chất lượng sản phẩm tuyệt vời , shop này uy tín quá",POS
túi quần bị rách,NEG
sau khi nhận hàng shop còn nt hỏi ý kiến . yêu cái shop này mất thôi,POS
đã nhận đc hàng nhưng chưa bik tốt hay k . ful box . bao bọc kỹ . giao hàng nhanh . tặng kèm ốp silicon màu cam chói qá . cho shop 5sao vì gọi điện thoại quan tâm,POS
chất lượng sản phẩm phù hợp với giá thành,POS
mình mặc size 27 mà lấy size 28 vẫn khong vừa,NEG
đóng gói sản phẩm rất đẹp và chắc chắn gối êm to lựa màu phù hợp vs bé,POS
mình sẽ đặt thêm áo,POS
tạm chấp nhận tuy không giống hình là mấy,NEU
hàng chấp nhận dc so với giá,POS
áo không giống màu,NEG
tks shop nhièu nha chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời,POS
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời rất đáng tiền shop phục vụ rất tốt,POS
"áo dáng basic rất dễ mặc vải mỏng hơn mình nghĩ nhưng mình đã giặt máy mà áo vẫn rất tốt , không bị nhão hay giãn",POS
nhưng chất lượng hàng quá tệ,NEG
áo đẹp nhưng hơi dính bụi ạ,POS
"áo đẹp , cổ áo hơi rộng",POS
vậy là oke so với giá tiền rồi,POS
"sản phẩm đẹp , giống trong hình , nhân viên nhiệt tình . ủng hộ shop",POS
"ren hơi thô ráp , cứng",NEG
chất lượng son quá tuyệt,POS
mieng xop chui kha mong manh,NEG
quần chất thích vừa vặn size chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh rất đáng tiền,POS
mặc ấm như không mặc luôn đóo,NEU
áo đẹp lắm ạa,POS
mình đã từng dùng nên chất lượng khỏi bàn,POS
"váy chất mát , mặc thích lắm ạ",POS
có tem kiểm chống hàng giả,NEU
buồn shop giao hàng k cẩn thận gì cat,NEG
thất vọng về sản phẩm quá ạ,NEG
mình cực thích chất son luôn ý,POS
lần đầu mua y như bị lừa vậy . gọi thì k nghe máy,NEG
"mình thấy ưng , nhưng mà nó k phải chất vải trơn như ảnh mà hay bị gập nếp và dễ nhăn",NEU
giày giống hình,POS
"tiền nào của nấy nhưng được cái nhân viên trả lời nhẹ nhàng , lịch sự",NEU
"shop phục vụ rất tốt , hàng giống hình",POS
"đồ đẹp , ưng lắm",POS
nhưng chắc do mk béo vai nên mặc k đẹp,NEU
"đã uống 5 ngày giảm 2kg , bị choáng , hạ canxi",NEG
sẽ ủng hộ thêm ạ,POS
như mấy áo bt,NEU
"áo rất đẹp , nhưng đúng sz s bằng sz m , chất đẹp",POS
vải tốt giao hàng nhanh,POS
"chất vải , form đẹp lắm sh oi",POS
gấp đẹp,POS
tất được nhưnc màu hơi cũ,NEU
"vừa gì đâu , thấy áo đẹp nên mới mua , lừa tình quá đi",NEG
"thời gian giao hàng nhanh đáng đồng tiền . sp bị lỗi phần dưới , với giá nay thì k đòi hỏi nhìu",NEU
aó đẹp lắm . cám ơn shop nhiều,POS
"áo y hình vải hơi mỏng nhưng dáng đẹp , đáng tiền mua",NEU
"cam ngon , hợp bé , đã sử hết",POS
"thời gian giao hàng nhanh , đáng đồng tiền",POS
màu áo xấu vô cùng,NEG
hi đẹp lắm ạ,POS
shop nên quấn quanh chai sữa gạo bằng mấy miếng bóng hơi để vừa sạch mà vẫn an toàn,NEU
mới dùng 2 ngày thì bị bung chỉ lòi ruột gối ôm ra ngoài,NEG
"quần chất đẹp , giá rẻ nhưng chất rất dày dặn . chỉ có điều nếu các bạn mua thì phải chọn nhỉnh lên 1 size mặc cho đẹp và dễ chịu chút a . chốt lại rất truất",POS
quá hài lòng,POS
gửi sai mẫu áo,POS
em bán hàng lên có tâm 1 chút quần không mặc vừa chị gọi đt thi em bảo gửi bưu điện cho em em sẽ lấy lại hàng,NEG
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp rất đáng tiền thời gian giao hàng rất nhanh,POS
trong khi mình chủ yếu mắc sz l,NEU
cái áo màu trắng tay áo hơi dơ xíu nhưng do chất lượng sản phẩm tuyệt vời nên đánh giá 5 sao,POS
"đây không phai lỗi của shop nhé , tại minh ham re thôi",POS
"giao đúng mẫu , vải đẹp",POS
"sp đẹp , vải mềm mịn",POS
màu áo không giống ảnh,NEG
cảm thấy rất ko hài lòng vì mình đặt size xl mà tất cả sản phẩm nhận được đều size l,NEG
ok ngon lành ngoài trừ việc shop bạn ko rep ib để lấy thêm hàng,NEU
"rất đáng tiền , áo len mềm mịn , giặt không bai , k xù",POS
phai từ khác gói khác sang nhìn rất mất cảm tình,NEG
hàng dao khác với hình trên mạng,NEG
gói kỹ quá bóc rách cả hộp,POS
"chất lượng kém , đường may bị lòi chỉ ra phải đi đạp lại k thì mất thẩm mỹ , len khô cứng k mềm mịn như quảng cáo",NEG
"chất liệu da cứng hơi thô , dây đeo không chắc chắn lắm , tạm được nhưng so với tiền bỏ ra thì mua bị mắc",NEG
"con hết bỉm , đặt tiwf 6g sáng , đến 2h chiều nhận đc bỉm lun",POS
shop giao thiếu áo này cho tôi,NEU
sản phẩm k giống như hình,NEG
hang dep y hinh giao hang nhanh chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,POS
kích hoạt thành công,NEU
cơ mà sp ưng ý và giá hợp lý,POS
chất lượng sản phẩm tuyệt vời oke lắm,POS
né shop này ra nếu ko mún bực bội,NEG
shop hục vụ chu đáo . thời gian giao hàng cũng nhanh nữa . nói chung rất hài lòng,POS
"áo rất đẹp , vải mềm mịn và mặc rất thoải mái chị chủ tư vấn rất nhiệt tình",POS
nói chung là quá ưng ý,POS
rất đẹp ok,POS
đóng gói chắc chắn,POS
"áo rất đẹp , vải đẹp , shop nc dễ thương vui vẻ",POS
gián chết la liệt,POS
"quần chất đẹp , form đẹp",POS
"nhưng bị rách , vải này chắc giặt sẽ bị giản , hình in trên áo không giống hình mẫu mặc cho lắm ( màu",NEG
thun co giản tốt,POS
chị chủ siêu cute và dễ thương,POS
"size s mà hơi to nhưng chất vải , đường may ok",POS
chất lượng sản phẩm tuyệt vời . ai cũng khen sẽ ủng hộ dài dài,POS
còn quá nhiều chỉ thừa,NEG
chất vải rất ok ạ,POS
với giá tiền như vậy sp tạm ổn . vải đẹp nhưng mình mặc hơi chật,POS
che phủ trung bình,NEU
hàng phù hợp với giá tiền,POS
đường chỉ lộ rõ ra ngoài,NEG
size chuẩn chủ shop quá nhiệt tình luôn ạ,POS
shop nên xem lại nhé,NEG
hàng đẹp lắm ạ tuyệt vời yêu shop,POS
mặc lên quá ưng luôn ạ,POS
"chất lượng sản phẩm tuyệt vời , sẽ tiếp tục ủng hộ shop trong tương lai",POS
"sản phẩm không như mong đợi , cũng ko giống như shop quảng cáo",NEG
chất vải hơi nóng và hơi bị bo gấu một chút,NEU
shop có đủ bảng màu loại áo này luôn chọn rất ưng,POS
áo vừa đặt bàn là là rách luôn,NEG
thấy shop có tâm ghi ngoài bao bì xin đừng đặt vật nặng lên và shop cảm ơn bên vận chuyển cảm thấy shop rất là dễ thương và lịch sự,POS
vải đúng giá,POS
"chất vải ok nhưng shop gửi sp bị lỗi 1 chút , hi vọng lần sau mua hàng shop kiểm tra kĩ hơn",NEU
quá hài lòng lun,POS
sẽ tậu thêm mấy màu nữa,POS
mình cao 1m57 50kg mặc vừa luôn,POS
áo qá ngắn so vs hình ảnh,NEG
chân váy + áo của shop hết nhé,POS
dùng xong cảm giác da sạch và mịn,POS
mặc rất ôm đẹp và thoải mái,POS
tôi cho 3 sao vì bên ngoài giống hình chứ bên trong k có họa tiết như trong ảnh,NEU
đóng gói sản phẩm kém shop phục vụ tạm được,POS
tay áo dài tới khuỷ tay : giá vậy là ok lắm rui,POS
chất tạm dk đóng gói sản phẩm rất đẹp và chắc chắn,POS
túi thì đẹp mà cái khóa bị gãy,POS
quan đẹp,POS
shop đăng một kiểu bán một kiểu : đăng 35k 5 cái nhưng khi bán 35k có 1cai,NEG
"hàng như hình , shop tận tình với khách , tư vấn nhiệt tình , hỏi nhanh phản hồi thần tốc",POS
hỏng khoá,NEG
mùi chanh hay nhất,NEU
shop bớt đi lừa đảo người ta đi,NEG
hàng đẹp lắm ạ,POS
"giày đẹp , mang êm chân lắm",POS
"đúng hình , vừa người < 3 ủng hộ shop lần tới",POS
áo chất thô ráp,NEG
"k ful man hinh , vien kcl k vat nhu mo ta , vuot rat can tay . kinh nho , che mat 1 phan man hinh . cho 1 sao vi mo ta sp k trung thuc",NEG
lần sau sẽ ủng hộ nữa ạ,POS
shop rất dễ chịu khi thay đổi màu bị giao sai,POS
đâu phải áo sơmi đâu,NEU
mặc hơi nóng,NEG
"chất lượng sản phẩm tuyệt vờ , rất đáng tiền , thời gian giao hàng rất nhanh , shop phục vụ rất tốt",POS
lần nào cũng vậy,NEU
đánh giầy ok,POS
sz s nhưng to may lại thì mặc đẹp nhưng,NEU
chất lượng sản phẩm rất kém shop phục vụ rất kém rất không đáng tiền thời gian giao hàng rất chậm,NEG
chất lượng sp phù hợp với giá tiền,NEU
"shop phục vụ nhiệt tình , chu đáo , giao hàng cực nhanh , chất lượng sản phẩm tốt y hình và shop còn rất đáng yêu nữa , gửi hẳn thiệp cảm ơn cơ tặng kèm cả 2 đôi tất",POS
hàng giá rẻ nhưng chất lượng và đẹp lắm,POS
"hàng xinh , size 35 hơi to hơn bth mang cứ như size 36 í : cơ mà k sao giao hàng siu nhanh , hãy đặt hàng của shop nha có khi đc fre ship nữa",POS
đc cái là vải rất ok nặng tay một số thì hơi có chỉ thừa,POS
voan có vẻ hợp vì lụa mịn đây chất cứ nhám nhám kiểu gì ấy đóng gói sản phẩm kém,NEG
mình muốn mua tiếp quá k,POS
"áo rộng rãi nhưng mỏng hơn mình nghĩ , chất kiểu như kaki pha nylon",POS
sz s nhưng phải bạn nào cao và trên 45kg mặc mới vừa,NEG
ko phát ra tiếng chất lượng sản phẩm rất kém,NEG
rất hài lòng với cách bán hàng của shop,POS
chất vải đẹp nhưng to quá,POS
áo mỏng hơn ảnh chụp,NEG
chất vải cứng wa k bag cái luk đầu đặt thất vọng vs shop wa,NEG
sãn phẩm “ rất rất kém” nhé,NEG
